dataset,filename,label
PTB_XL,records500_12000_12205_hr.out,OCSVM
PTB_XL,records500_12000_12206_hr.out,OCSVM
PTB_XL,records500_12000_12207_hr.out,MP
PTB_XL,records500_12000_12208_hr.out,PCA
PTB_XL,records500_12000_12209_hr.out,PCA
PTB_XL,records500_12000_12210_hr.out,OCSVM
PTB_XL,records500_12000_12211_hr.out,PCA
PTB_XL,records500_12000_12212_hr.out,MP
PTB_XL,records500_12000_12213_hr.out,MP
PTB_XL,records500_12000_12214_hr.out,PCA
PTB_XL,records500_12000_12215_hr.out,OCSVM
PTB_XL,records500_12000_12216_hr.out,OCSVM
PTB_XL,records500_12000_12217_hr.out,AE
PTB_XL,records500_12000_12218_hr.out,OCSVM
PTB_XL,records500_12000_12219_hr.out,IFOREST
PTB_XL,records500_12000_12220_hr.out,OCSVM
PTB_XL,records500_12000_12221_hr.out,OCSVM
PTB_XL,records500_12000_12222_hr.out,HBOS
PTB_XL,records500_12000_12223_hr.out,NORMA
PTB_XL,records500_12000_12224_hr.out,PCA
PTB_XL,records500_12000_12225_hr.out,OCSVM
PTB_XL,records500_12000_12226_hr.out,OCSVM
PTB_XL,records500_12000_12227_hr.out,OCSVM
PTB_XL,records500_12000_12228_hr.out,NORMA
PTB_XL,records500_12000_12229_hr.out,OCSVM
PTB_XL,records500_12000_12230_hr.out,OCSVM
PTB_XL,records500_12000_12231_hr.out,OCSVM
PTB_XL,records500_12000_12232_hr.out,OCSVM
PTB_XL,records500_12000_12233_hr.out,PCA
PTB_XL,records500_12000_12234_hr.out,OCSVM
PTB_XL,records500_12000_12235_hr.out,PCA
PTB_XL,records500_12000_12236_hr.out,PCA
PTB_XL,records500_12000_12237_hr.out,OCSVM
PTB_XL,records500_12000_12238_hr.out,OCSVM
PTB_XL,records500_12000_12239_hr.out,PCA
PTB_XL,records500_12000_12240_hr.out,PCA
PTB_XL,records500_12000_12241_hr.out,PCA
PTB_XL,records500_12000_12242_hr.out,PCA
PTB_XL,records500_12000_12243_hr.out,OCSVM
PTB_XL,records500_12000_12244_hr.out,PCA
PTB_XL,records500_12000_12245_hr.out,NORMA
PTB_XL,records500_12000_12246_hr.out,PCA
PTB_XL,records500_12000_12247_hr.out,PCA
PTB_XL,records500_12000_12248_hr.out,OCSVM
PTB_XL,records500_12000_12249_hr.out,MP
PTB_XL,records500_12000_12250_hr.out,OCSVM
PTB_XL,records500_12000_12251_hr.out,OCSVM
PTB_XL,records500_12000_12252_hr.out,HBOS
PTB_XL,records500_12000_12253_hr.out,PCA
PTB_XL,records500_12000_12254_hr.out,PCA
PTB_XL,records500_12000_12255_hr.out,OCSVM
PTB_XL,records500_12000_12256_hr.out,OCSVM
PTB_XL,records500_12000_12257_hr.out,OCSVM
PTB_XL,records500_12000_12258_hr.out,OCSVM
PTB_XL,records500_12000_12259_hr.out,NORMA
PTB_XL,records500_12000_12260_hr.out,MP
PTB_XL,records500_12000_12261_hr.out,OCSVM
PTB_XL,records500_12000_12262_hr.out,OCSVM
PTB_XL,records500_12000_12263_hr.out,OCSVM
PTB_XL,records500_12000_12264_hr.out,HBOS
PTB_XL,records500_12000_12265_hr.out,PCA
PTB_XL,records500_12000_12266_hr.out,MP
PTB_XL,records500_12000_12267_hr.out,OCSVM
PTB_XL,records500_12000_12268_hr.out,OCSVM
PTB_XL,records500_12000_12269_hr.out,OCSVM
PTB_XL,records500_12000_12270_hr.out,PCA
PTB_XL,records500_12000_12271_hr.out,OCSVM
PTB_XL,records500_12000_12272_hr.out,OCSVM
PTB_XL,records500_12000_12273_hr.out,PCA
PTB_XL,records500_12000_12274_hr.out,PCA
PTB_XL,records500_12000_12275_hr.out,OCSVM
PTB_XL,records500_12000_12276_hr.out,OCSVM
PTB_XL,records500_12000_12277_hr.out,OCSVM
PTB_XL,records500_12000_12278_hr.out,OCSVM
PTB_XL,records500_12000_12279_hr.out,PCA
PTB_XL,records500_12000_12280_hr.out,OCSVM
PTB_XL,records500_12000_12281_hr.out,OCSVM
PTB_XL,records500_12000_12282_hr.out,HBOS
PTB_XL,records500_12000_12283_hr.out,HBOS
PTB_XL,records500_12000_12284_hr.out,OCSVM
PTB_XL,records500_12000_12285_hr.out,OCSVM
PTB_XL,records500_12000_12286_hr.out,OCSVM
PTB_XL,records500_12000_12287_hr.out,PCA
PTB_XL,records500_12000_12288_hr.out,OCSVM
PTB_XL,records500_12000_12289_hr.out,OCSVM
PTB_XL,records500_12000_12290_hr.out,PCA
PTB_XL,records500_12000_12291_hr.out,PCA
PTB_XL,records500_12000_12292_hr.out,MP
PTB_XL,records500_12000_12293_hr.out,PCA
PTB_XL,records500_12000_12294_hr.out,OCSVM
PTB_XL,records500_12000_12295_hr.out,OCSVM
PTB_XL,records500_12000_12296_hr.out,PCA
PTB_XL,records500_12000_12297_hr.out,PCA
PTB_XL,records500_12000_12298_hr.out,OCSVM
PTB_XL,records500_12000_12299_hr.out,OCSVM
PTB_XL,records500_12000_12300_hr.out,PCA
PTB_XL,records500_12000_12301_hr.out,PCA
PTB_XL,records500_12000_12302_hr.out,PCA
PTB_XL,records500_12000_12303_hr.out,PCA
PTB_XL,records500_12000_12304_hr.out,OCSVM
PTB_XL,records500_12000_12305_hr.out,OCSVM
PTB_XL,records500_12000_12306_hr.out,PCA
PTB_XL,records500_12000_12307_hr.out,PCA
PTB_XL,records500_12000_12308_hr.out,PCA
PTB_XL,records500_12000_12309_hr.out,MP
PTB_XL,records500_12000_12310_hr.out,PCA
PTB_XL,records500_12000_12311_hr.out,OCSVM
PTB_XL,records500_12000_12312_hr.out,PCA
PTB_XL,records500_12000_12313_hr.out,PCA
PTB_XL,records500_12000_12314_hr.out,LOF
PTB_XL,records500_12000_12315_hr.out,OCSVM
PTB_XL,records500_12000_12316_hr.out,HBOS
PTB_XL,records500_12000_12317_hr.out,OCSVM
PTB_XL,records500_12000_12318_hr.out,HBOS
PTB_XL,records500_12000_12319_hr.out,NORMA
PTB_XL,records500_12000_12320_hr.out,OCSVM
PTB_XL,records500_12000_12321_hr.out,PCA
PTB_XL,records500_12000_12322_hr.out,OCSVM
PTB_XL,records500_12000_12323_hr.out,OCSVM
PTB_XL,records500_12000_12324_hr.out,MP
PTB_XL,records500_12000_12325_hr.out,LOF
PTB_XL,records500_12000_12326_hr.out,OCSVM
PTB_XL,records500_12000_12327_hr.out,IFOREST
PTB_XL,records500_12000_12328_hr.out,PCA
PTB_XL,records500_12000_12329_hr.out,PCA
PTB_XL,records500_12000_12330_hr.out,OCSVM
PTB_XL,records500_12000_12331_hr.out,AE
PTB_XL,records500_12000_12332_hr.out,PCA
PTB_XL,records500_12000_12333_hr.out,MP
PTB_XL,records500_12000_12334_hr.out,NORMA
PTB_XL,records500_12000_12335_hr.out,MP
PTB_XL,records500_12000_12336_hr.out,OCSVM
PTB_XL,records500_12000_12337_hr.out,OCSVM
PTB_XL,records500_12000_12338_hr.out,PCA
PTB_XL,records500_12000_12339_hr.out,OCSVM
PTB_XL,records500_12000_12340_hr.out,OCSVM
PTB_XL,records500_12000_12341_hr.out,PCA
PTB_XL,records500_12000_12342_hr.out,PCA
PTB_XL,records500_12000_12343_hr.out,OCSVM
PTB_XL,records500_12000_12344_hr.out,OCSVM
PTB_XL,records500_12000_12345_hr.out,LOF
PTB_XL,records500_12000_12346_hr.out,PCA
PTB_XL,records500_12000_12347_hr.out,OCSVM
PTB_XL,records500_12000_12348_hr.out,OCSVM
PTB_XL,records500_12000_12349_hr.out,OCSVM
PTB_XL,records500_12000_12350_hr.out,PCA
PTB_XL,records500_12000_12351_hr.out,PCA
PTB_XL,records500_12000_12352_hr.out,OCSVM
PTB_XL,records500_12000_12353_hr.out,MP
PTB_XL,records500_12000_12354_hr.out,OCSVM
PTB_XL,records500_12000_12355_hr.out,OCSVM
PTB_XL,records500_12000_12356_hr.out,PCA
PTB_XL,records500_12000_12357_hr.out,OCSVM
PTB_XL,records500_12000_12358_hr.out,OCSVM
PTB_XL,records500_12000_12359_hr.out,OCSVM
PTB_XL,records500_12000_12360_hr.out,PCA
PTB_XL,records500_12000_12361_hr.out,PCA
PTB_XL,records500_12000_12362_hr.out,PCA
PTB_XL,records500_12000_12363_hr.out,OCSVM
PTB_XL,records500_12000_12364_hr.out,OCSVM
PTB_XL,records500_12000_12365_hr.out,OCSVM
PTB_XL,records500_12000_12366_hr.out,OCSVM
PTB_XL,records500_12000_12367_hr.out,MP
PTB_XL,records500_12000_12368_hr.out,OCSVM
PTB_XL,records500_12000_12369_hr.out,PCA
PTB_XL,records500_12000_12370_hr.out,IFOREST
PTB_XL,records500_12000_12371_hr.out,PCA
PTB_XL,records500_12000_12372_hr.out,OCSVM
PTB_XL,records500_12000_12373_hr.out,MP
PTB_XL,records500_12000_12374_hr.out,PCA
PTB_XL,records500_12000_12375_hr.out,OCSVM
PTB_XL,records500_12000_12376_hr.out,PCA
PTB_XL,records500_12000_12377_hr.out,OCSVM
PTB_XL,records500_12000_12378_hr.out,OCSVM
PTB_XL,records500_12000_12379_hr.out,OCSVM
PTB_XL,records500_12000_12380_hr.out,HBOS
PTB_XL,records500_12000_12381_hr.out,OCSVM
PTB_XL,records500_12000_12382_hr.out,HBOS
PTB_XL,records500_12000_12383_hr.out,MP
PTB_XL,records500_12000_12384_hr.out,PCA
PTB_XL,records500_12000_12385_hr.out,PCA
PTB_XL,records500_12000_12386_hr.out,OCSVM
PTB_XL,records500_12000_12387_hr.out,OCSVM
PTB_XL,records500_12000_12388_hr.out,OCSVM
PTB_XL,records500_12000_12389_hr.out,OCSVM
PTB_XL,records500_12000_12390_hr.out,OCSVM
PTB_XL,records500_12000_12391_hr.out,PCA
PTB_XL,records500_12000_12392_hr.out,OCSVM
PTB_XL,records500_12000_12393_hr.out,PCA
PTB_XL,records500_12000_12394_hr.out,MP
PTB_XL,records500_12000_12395_hr.out,OCSVM
PTB_XL,records500_12000_12396_hr.out,HBOS
PTB_XL,records500_12000_12397_hr.out,PCA
PTB_XL,records500_12000_12398_hr.out,PCA
PTB_XL,records500_12000_12399_hr.out,MP
PTB_XL,records500_12000_12400_hr.out,OCSVM
PTB_XL,records500_12000_12401_hr.out,HBOS
PTB_XL,records500_12000_12402_hr.out,OCSVM
PTB_XL,records500_12000_12403_hr.out,OCSVM
PTB_XL,records500_12000_12404_hr.out,PCA
PTB_XL,records500_12000_12405_hr.out,PCA
PTB_XL,records500_12000_12406_hr.out,MP
PTB_XL,records500_12000_12407_hr.out,OCSVM
PTB_XL,records500_12000_12408_hr.out,OCSVM
PTB_XL,records500_12000_12409_hr.out,OCSVM
PTB_XL,records500_12000_12410_hr.out,NORMA
PTB_XL,records500_12000_12411_hr.out,OCSVM
PTB_XL,records500_12000_12412_hr.out,PCA
PTB_XL,records500_12000_12413_hr.out,OCSVM
PTB_XL,records500_12000_12414_hr.out,OCSVM
PTB_XL,records500_12000_12415_hr.out,PCA
PTB_XL,records500_12000_12416_hr.out,OCSVM
PTB_XL,records500_12000_12417_hr.out,MP
PTB_XL,records500_12000_12418_hr.out,OCSVM
PTB_XL,records500_12000_12419_hr.out,NORMA
PTB_XL,records500_12000_12420_hr.out,OCSVM
PTB_XL,records500_12000_12421_hr.out,OCSVM
PTB_XL,records500_12000_12422_hr.out,PCA
PTB_XL,records500_12000_12423_hr.out,OCSVM
PTB_XL,records500_12000_12424_hr.out,MP
PTB_XL,records500_12000_12425_hr.out,OCSVM
PTB_XL,records500_12000_12426_hr.out,MP
PTB_XL,records500_12000_12427_hr.out,PCA
PTB_XL,records500_12000_12428_hr.out,OCSVM
PTB_XL,records500_12000_12429_hr.out,PCA
PTB_XL,records500_12000_12430_hr.out,PCA
PTB_XL,records500_12000_12431_hr.out,PCA
PTB_XL,records500_12000_12432_hr.out,PCA
PTB_XL,records500_12000_12433_hr.out,PCA
PTB_XL,records500_12000_12434_hr.out,PCA
PTB_XL,records500_12000_12435_hr.out,PCA
PTB_XL,records500_12000_12436_hr.out,OCSVM
PTB_XL,records500_12000_12437_hr.out,PCA
PTB_XL,records500_12000_12438_hr.out,OCSVM
PTB_XL,records500_12000_12439_hr.out,OCSVM
PTB_XL,records500_12000_12440_hr.out,OCSVM
PTB_XL,records500_12000_12441_hr.out,OCSVM
PTB_XL,records500_12000_12442_hr.out,MP
PTB_XL,records500_12000_12443_hr.out,MP
PTB_XL,records500_12000_12444_hr.out,PCA
PTB_XL,records500_12000_12445_hr.out,PCA
PTB_XL,records500_12000_12446_hr.out,OCSVM
PTB_XL,records500_12000_12447_hr.out,OCSVM
PTB_XL,records500_12000_12448_hr.out,OCSVM
PTB_XL,records500_12000_12449_hr.out,PCA
PTB_XL,records500_12000_12450_hr.out,LOF
PTB_XL,records500_12000_12451_hr.out,PCA
PTB_XL,records500_12000_12452_hr.out,OCSVM
PTB_XL,records500_12000_12453_hr.out,OCSVM
PTB_XL,records500_12000_12454_hr.out,PCA
PTB_XL,records500_12000_12455_hr.out,IFOREST
PTB_XL,records500_12000_12456_hr.out,PCA
PTB_XL,records500_12000_12457_hr.out,PCA
PTB_XL,records500_12000_12458_hr.out,PCA
PTB_XL,records500_12000_12459_hr.out,PCA
PTB_XL,records500_12000_12460_hr.out,NORMA
PTB_XL,records500_12000_12461_hr.out,HBOS
PTB_XL,records500_12000_12462_hr.out,HBOS
PTB_XL,records500_12000_12463_hr.out,OCSVM
PTB_XL,records500_12000_12464_hr.out,MP
PTB_XL,records500_12000_12465_hr.out,OCSVM
PTB_XL,records500_12000_12466_hr.out,IFOREST
PTB_XL,records500_12000_12467_hr.out,OCSVM
PTB_XL,records500_12000_12468_hr.out,OCSVM
PTB_XL,records500_12000_12469_hr.out,OCSVM
PTB_XL,records500_12000_12470_hr.out,PCA
PTB_XL,records500_12000_12471_hr.out,OCSVM
PTB_XL,records500_12000_12472_hr.out,PCA
PTB_XL,records500_12000_12473_hr.out,MP
PTB_XL,records500_12000_12474_hr.out,MP
PTB_XL,records500_12000_12475_hr.out,MP
PTB_XL,records500_12000_12476_hr.out,LOF
PTB_XL,records500_12000_12477_hr.out,OCSVM
PTB_XL,records500_12000_12478_hr.out,OCSVM
PTB_XL,records500_12000_12479_hr.out,OCSVM
PTB_XL,records500_12000_12480_hr.out,OCSVM
PTB_XL,records500_12000_12481_hr.out,MP
PTB_XL,records500_12000_12482_hr.out,LOF
PTB_XL,records500_12000_12483_hr.out,PCA
PTB_XL,records500_12000_12484_hr.out,OCSVM
PTB_XL,records500_12000_12485_hr.out,OCSVM
PTB_XL,records500_12000_12486_hr.out,OCSVM
PTB_XL,records500_12000_12487_hr.out,OCSVM
PTB_XL,records500_12000_12488_hr.out,MP
PTB_XL,records500_12000_12489_hr.out,OCSVM
PTB_XL,records500_12000_12490_hr.out,PCA
PTB_XL,records500_12000_12491_hr.out,OCSVM
PTB_XL,records500_12000_12492_hr.out,OCSVM
PTB_XL,records500_12000_12493_hr.out,OCSVM
PTB_XL,records500_12000_12494_hr.out,PCA
PTB_XL,records500_12000_12495_hr.out,MP
PTB_XL,records500_12000_12496_hr.out,HBOS
PTB_XL,records500_12000_12497_hr.out,OCSVM
PTB_XL,records500_12000_12498_hr.out,PCA
PTB_XL,records500_12000_12499_hr.out,OCSVM
PTB_XL,records500_12000_12500_hr.out,PCA
PTB_XL,records500_12000_12501_hr.out,HBOS
PTB_XL,records500_12000_12502_hr.out,PCA
PTB_XL,records500_12000_12503_hr.out,MP
PTB_XL,records500_12000_12504_hr.out,OCSVM
PTB_XL,records500_12000_12505_hr.out,IFOREST
PTB_XL,records500_12000_12506_hr.out,OCSVM
PTB_XL,records500_12000_12507_hr.out,OCSVM
PTB_XL,records500_12000_12508_hr.out,OCSVM
PTB_XL,records500_12000_12509_hr.out,MP
PTB_XL,records500_12000_12510_hr.out,MP
PTB_XL,records500_12000_12511_hr.out,PCA
PTB_XL,records500_12000_12512_hr.out,PCA
PTB_XL,records500_12000_12513_hr.out,PCA
PTB_XL,records500_12000_12514_hr.out,PCA
PTB_XL,records500_12000_12515_hr.out,OCSVM
PTB_XL,records500_12000_12516_hr.out,MP
PTB_XL,records500_12000_12517_hr.out,OCSVM
PTB_XL,records500_12000_12518_hr.out,OCSVM
PTB_XL,records500_12000_12519_hr.out,OCSVM
PTB_XL,records500_12000_12520_hr.out,PCA
PTB_XL,records500_12000_12521_hr.out,MP
PTB_XL,records500_12000_12522_hr.out,PCA
PTB_XL,records500_12000_12523_hr.out,PCA
PTB_XL,records500_12000_12524_hr.out,OCSVM
PTB_XL,records500_12000_12525_hr.out,MP
PTB_XL,records500_12000_12526_hr.out,OCSVM
PTB_XL,records500_12000_12527_hr.out,PCA
PTB_XL,records500_12000_12528_hr.out,OCSVM
PTB_XL,records500_12000_12529_hr.out,OCSVM
PTB_XL,records500_12000_12530_hr.out,HBOS
PTB_XL,records500_12000_12531_hr.out,PCA
PTB_XL,records500_12000_12532_hr.out,PCA
PTB_XL,records500_12000_12533_hr.out,OCSVM
PTB_XL,records500_12000_12534_hr.out,LOF
PTB_XL,records500_12000_12535_hr.out,NORMA
PTB_XL,records500_12000_12536_hr.out,MP
PTB_XL,records500_12000_12537_hr.out,OCSVM
PTB_XL,records500_12000_12538_hr.out,PCA
PTB_XL,records500_12000_12539_hr.out,MP
PTB_XL,records500_12000_12540_hr.out,OCSVM
PTB_XL,records500_12000_12541_hr.out,OCSVM
PTB_XL,records500_12000_12542_hr.out,OCSVM
PTB_XL,records500_12000_12543_hr.out,PCA
PTB_XL,records500_12000_12544_hr.out,NORMA
PTB_XL,records500_12000_12545_hr.out,PCA
PTB_XL,records500_12000_12546_hr.out,OCSVM
PTB_XL,records500_12000_12547_hr.out,MP
PTB_XL,records500_12000_12548_hr.out,OCSVM
PTB_XL,records500_12000_12549_hr.out,OCSVM
PTB_XL,records500_12000_12550_hr.out,OCSVM
PTB_XL,records500_12000_12551_hr.out,PCA
PTB_XL,records500_12000_12552_hr.out,PCA
PTB_XL,records500_12000_12553_hr.out,OCSVM
PTB_XL,records500_12000_12554_hr.out,OCSVM
PTB_XL,records500_12000_12555_hr.out,PCA
PTB_XL,records500_12000_12556_hr.out,OCSVM
PTB_XL,records500_12000_12557_hr.out,MP
PTB_XL,records500_12000_12558_hr.out,PCA
PTB_XL,records500_12000_12559_hr.out,MP
PTB_XL,records500_12000_12560_hr.out,MP
PTB_XL,records500_12000_12561_hr.out,OCSVM
PTB_XL,records500_12000_12562_hr.out,PCA
PTB_XL,records500_12000_12563_hr.out,OCSVM
PTB_XL,records500_12000_12564_hr.out,MP
PTB_XL,records500_12000_12565_hr.out,OCSVM
PTB_XL,records500_12000_12566_hr.out,PCA
PTB_XL,records500_12000_12567_hr.out,OCSVM
PTB_XL,records500_12000_12568_hr.out,PCA
PTB_XL,records500_12000_12569_hr.out,OCSVM
PTB_XL,records500_12000_12570_hr.out,OCSVM
PTB_XL,records500_12000_12571_hr.out,MP
PTB_XL,records500_12000_12572_hr.out,PCA
PTB_XL,records500_12000_12573_hr.out,HBOS
PTB_XL,records500_12000_12574_hr.out,OCSVM
PTB_XL,records500_12000_12575_hr.out,OCSVM
PTB_XL,records500_12000_12576_hr.out,PCA
PTB_XL,records500_12000_12577_hr.out,PCA
PTB_XL,records500_12000_12578_hr.out,OCSVM
PTB_XL,records500_12000_12579_hr.out,PCA
PTB_XL,records500_12000_12580_hr.out,OCSVM
PTB_XL,records500_12000_12581_hr.out,HBOS
PTB_XL,records500_12000_12582_hr.out,OCSVM
PTB_XL,records500_12000_12583_hr.out,LOF
PTB_XL,records500_12000_12584_hr.out,PCA
PTB_XL,records500_12000_12585_hr.out,PCA
PTB_XL,records500_12000_12586_hr.out,IFOREST
PTB_XL,records500_12000_12587_hr.out,PCA
PTB_XL,records500_12000_12588_hr.out,OCSVM
PTB_XL,records500_12000_12589_hr.out,OCSVM
PTB_XL,records500_12000_12590_hr.out,OCSVM
PTB_XL,records500_12000_12591_hr.out,MP
PTB_XL,records500_12000_12592_hr.out,OCSVM
PTB_XL,records500_12000_12593_hr.out,PCA
PTB_XL,records500_12000_12594_hr.out,OCSVM
PTB_XL,records500_12000_12595_hr.out,PCA
PTB_XL,records500_12000_12596_hr.out,PCA
PTB_XL,records500_12000_12597_hr.out,PCA
PTB_XL,records500_12000_12598_hr.out,PCA
PTB_XL,records500_12000_12599_hr.out,OCSVM
PTB_XL,records500_12000_12600_hr.out,PCA
PTB_XL,records500_12000_12601_hr.out,OCSVM
PTB_XL,records500_12000_12602_hr.out,OCSVM
PTB_XL,records500_12000_12603_hr.out,OCSVM
PTB_XL,records500_12000_12604_hr.out,NORMA
PTB_XL,records500_12000_12605_hr.out,OCSVM
PTB_XL,records500_12000_12606_hr.out,OCSVM
PTB_XL,records500_12000_12607_hr.out,OCSVM
PTB_XL,records500_12000_12608_hr.out,OCSVM
PTB_XL,records500_12000_12609_hr.out,MP
PTB_XL,records500_12000_12610_hr.out,PCA
PTB_XL,records500_12000_12611_hr.out,PCA
PTB_XL,records500_12000_12612_hr.out,PCA
PTB_XL,records500_12000_12613_hr.out,IFOREST
PTB_XL,records500_12000_12614_hr.out,PCA
PTB_XL,records500_12000_12615_hr.out,NORMA
PTB_XL,records500_12000_12616_hr.out,PCA
PTB_XL,records500_12000_12617_hr.out,OCSVM
PTB_XL,records500_12000_12618_hr.out,MP
PTB_XL,records500_12000_12619_hr.out,OCSVM
PTB_XL,records500_12000_12620_hr.out,PCA
PTB_XL,records500_12000_12621_hr.out,OCSVM
PTB_XL,records500_12000_12622_hr.out,OCSVM
PTB_XL,records500_12000_12623_hr.out,OCSVM
PTB_XL,records500_12000_12624_hr.out,OCSVM
PTB_XL,records500_12000_12625_hr.out,PCA
PTB_XL,records500_12000_12626_hr.out,OCSVM
PTB_XL,records500_12000_12627_hr.out,NORMA
PTB_XL,records500_12000_12628_hr.out,OCSVM
PTB_XL,records500_12000_12629_hr.out,LOF
PTB_XL,records500_12000_12630_hr.out,IFOREST
PTB_XL,records500_12000_12631_hr.out,MP
PTB_XL,records500_12000_12632_hr.out,NORMA
PTB_XL,records500_12000_12633_hr.out,OCSVM
PTB_XL,records500_12000_12634_hr.out,PCA
PTB_XL,records500_12000_12635_hr.out,OCSVM
PTB_XL,records500_12000_12636_hr.out,PCA
PTB_XL,records500_12000_12637_hr.out,OCSVM
PTB_XL,records500_12000_12638_hr.out,OCSVM
PTB_XL,records500_12000_12639_hr.out,PCA
PTB_XL,records500_12000_12640_hr.out,PCA
PTB_XL,records500_12000_12641_hr.out,PCA
PTB_XL,records500_12000_12642_hr.out,OCSVM
PTB_XL,records500_12000_12643_hr.out,PCA
PTB_XL,records500_12000_12644_hr.out,MP
PTB_XL,records500_12000_12645_hr.out,OCSVM
PTB_XL,records500_12000_12646_hr.out,OCSVM
PTB_XL,records500_12000_12647_hr.out,OCSVM
PTB_XL,records500_12000_12648_hr.out,PCA
PTB_XL,records500_12000_12649_hr.out,OCSVM
PTB_XL,records500_12000_12650_hr.out,OCSVM
PTB_XL,records500_12000_12651_hr.out,PCA
PTB_XL,records500_12000_12652_hr.out,OCSVM
PTB_XL,records500_12000_12653_hr.out,OCSVM
PTB_XL,records500_12000_12654_hr.out,OCSVM
PTB_XL,records500_12000_12655_hr.out,OCSVM
PTB_XL,records500_12000_12656_hr.out,OCSVM
PTB_XL,records500_12000_12657_hr.out,HBOS
PTB_XL,records500_12000_12658_hr.out,MP
PTB_XL,records500_12000_12659_hr.out,PCA
PTB_XL,records500_12000_12660_hr.out,OCSVM
PTB_XL,records500_12000_12661_hr.out,HBOS
PTB_XL,records500_12000_12662_hr.out,OCSVM
PTB_XL,records500_12000_12663_hr.out,OCSVM
PTB_XL,records500_12000_12664_hr.out,OCSVM
PTB_XL,records500_12000_12665_hr.out,NORMA
PTB_XL,records500_12000_12666_hr.out,OCSVM
PTB_XL,records500_12000_12667_hr.out,OCSVM
PTB_XL,records500_12000_12668_hr.out,OCSVM
PTB_XL,records500_12000_12669_hr.out,PCA
PTB_XL,records500_12000_12670_hr.out,NORMA
PTB_XL,records500_12000_12671_hr.out,PCA
PTB_XL,records500_12000_12672_hr.out,OCSVM
PTB_XL,records500_12000_12673_hr.out,OCSVM
PTB_XL,records500_12000_12674_hr.out,PCA
PTB_XL,records500_12000_12675_hr.out,PCA
PTB_XL,records500_12000_12676_hr.out,OCSVM
PTB_XL,records500_12000_12677_hr.out,OCSVM
PTB_XL,records500_12000_12678_hr.out,MP
PTB_XL,records500_12000_12679_hr.out,PCA
PTB_XL,records500_12000_12680_hr.out,PCA
PTB_XL,records500_12000_12681_hr.out,OCSVM
PTB_XL,records500_12000_12682_hr.out,OCSVM
PTB_XL,records500_12000_12683_hr.out,MP
PTB_XL,records500_12000_12684_hr.out,HBOS
PTB_XL,records500_12000_12685_hr.out,PCA
PTB_XL,records500_12000_12686_hr.out,OCSVM
PTB_XL,records500_12000_12687_hr.out,PCA
PTB_XL,records500_12000_12688_hr.out,OCSVM
PTB_XL,records500_12000_12689_hr.out,OCSVM
PTB_XL,records500_12000_12690_hr.out,PCA
PTB_XL,records500_12000_12691_hr.out,PCA
PTB_XL,records500_12000_12692_hr.out,OCSVM
PTB_XL,records500_12000_12693_hr.out,OCSVM
PTB_XL,records500_12000_12694_hr.out,OCSVM
PTB_XL,records500_12000_12695_hr.out,OCSVM
PTB_XL,records500_12000_12696_hr.out,OCSVM
PTB_XL,records500_12000_12697_hr.out,OCSVM
PTB_XL,records500_12000_12698_hr.out,IFOREST
PTB_XL,records500_12000_12699_hr.out,OCSVM
PTB_XL,records500_12000_12700_hr.out,OCSVM
PTB_XL,records500_12000_12701_hr.out,HBOS
PTB_XL,records500_12000_12702_hr.out,IFOREST
PTB_XL,records500_12000_12703_hr.out,PCA
PTB_XL,records500_12000_12704_hr.out,OCSVM
PTB_XL,records500_12000_12705_hr.out,PCA
PTB_XL,records500_12000_12706_hr.out,OCSVM
PTB_XL,records500_12000_12707_hr.out,OCSVM
PTB_XL,records500_12000_12708_hr.out,MP
PTB_XL,records500_12000_12709_hr.out,PCA
PTB_XL,records500_12000_12710_hr.out,OCSVM
PTB_XL,records500_12000_12711_hr.out,OCSVM
PTB_XL,records500_12000_12712_hr.out,PCA
PTB_XL,records500_12000_12713_hr.out,OCSVM
PTB_XL,records500_12000_12714_hr.out,PCA
PTB_XL,records500_12000_12715_hr.out,OCSVM
PTB_XL,records500_12000_12716_hr.out,OCSVM
PTB_XL,records500_12000_12717_hr.out,PCA
PTB_XL,records500_12000_12718_hr.out,OCSVM
PTB_XL,records500_12000_12719_hr.out,OCSVM
PTB_XL,records500_12000_12720_hr.out,LOF
PTB_XL,records500_12000_12721_hr.out,PCA
PTB_XL,records500_12000_12722_hr.out,MP
PTB_XL,records500_12000_12723_hr.out,PCA
PTB_XL,records500_12000_12724_hr.out,NORMA
PTB_XL,records500_12000_12725_hr.out,PCA
PTB_XL,records500_12000_12726_hr.out,OCSVM
PTB_XL,records500_12000_12727_hr.out,PCA
PTB_XL,records500_12000_12728_hr.out,OCSVM
PTB_XL,records500_12000_12729_hr.out,OCSVM
PTB_XL,records500_12000_12730_hr.out,OCSVM
PTB_XL,records500_12000_12731_hr.out,OCSVM
PTB_XL,records500_12000_12732_hr.out,LOF
PTB_XL,records500_12000_12733_hr.out,OCSVM
PTB_XL,records500_12000_12734_hr.out,OCSVM
PTB_XL,records500_12000_12735_hr.out,HBOS
PTB_XL,records500_12000_12736_hr.out,OCSVM
PTB_XL,records500_12000_12737_hr.out,OCSVM
